dataset,foundational_model,adapter,n_features,n_components,is_fine_tuned,context_length,forecasting_horizon,running_time,seed,metric,value,use_revin,pca_in_preprocessing
Electricity,AutonLab/MOMENT-1-large,pca,321,115,False,512,96,3038.035156965256,26769,scaled_mse,0.8860812360331402,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,115,False,512,96,3038.035156965256,26769,scaled_mae,0.7780966241530464,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,77,True,512,96,5017.938958406448,25849,mse,0.2160516450486997,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,77,True,512,96,5017.938958406448,25849,mae,0.3344966645262373,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,77,True,512,96,5017.938958406448,25849,scaled_mse,0.2184494548042627,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,77,True,512,96,5017.938958406448,25849,scaled_mae,0.3360843760352783,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,116,False,512,96,2593.3589940071106,26769,mse,0.8734295837274332,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,116,False,512,96,2593.3589940071106,26769,mae,0.7719321961644072,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,116,False,512,96,2593.3589940071106,26769,scaled_mse,0.8789722042550709,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,116,False,512,96,2593.3589940071106,26769,scaled_mae,0.7743460715938228,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,78,True,512,96,3877.03599357605,25849,mse,0.2161679234705977,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,78,True,512,96,3877.03599357605,25849,mae,0.3342602049351177,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,78,True,512,96,3877.03599357605,25849,scaled_mse,0.2185472407856262,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,78,True,512,96,3877.03599357605,25849,scaled_mae,0.3358433921551768,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,117,False,512,96,2599.880759000778,26769,mse,0.8809777965136221,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,117,False,512,96,2599.880759000778,26769,mae,0.7753256376997593,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,117,False,512,96,2599.880759000778,26769,scaled_mse,0.8865395658782501,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,117,False,512,96,2599.880759000778,26769,scaled_mae,0.7777423606627284,False,False
Traffic,AutonLab/MOMENT-1-large,pca,862,551,False,512,96,8499.24511885643,29756,mse,1.4066569422967998,False,False
Traffic,AutonLab/MOMENT-1-large,pca,862,551,False,512,96,8499.24511885643,29756,mae,0.803496898754706,False,False
Traffic,AutonLab/MOMENT-1-large,pca,862,551,False,512,96,8499.24511885643,29756,scaled_mse,1.419527271511922,False,False
Traffic,AutonLab/MOMENT-1-large,pca,862,551,False,512,96,8499.24511885643,29756,scaled_mae,0.8057521577419685,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,118,False,512,96,2595.1551520824432,26769,mse,0.8724904289378878,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,118,False,512,96,2595.1551520824432,26769,mae,0.7712889416297644,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,118,False,512,96,2595.1551520824432,26769,scaled_mse,0.8780165134579178,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,118,False,512,96,2595.1551520824432,26769,scaled_mae,0.7736937070590233,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,79,True,512,96,3942.370832443237,25849,mse,0.2159477162794418,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,79,True,512,96,3942.370832443237,25849,mae,0.3336827922235074,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,79,True,512,96,3942.370832443237,25849,scaled_mse,0.2183165831223758,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,79,True,512,96,3942.370832443237,25849,scaled_mae,0.3352565707344128,False,False
Traffic,AutonLab/MOMENT-1-large,pca,862,401,True,512,96,14557.40859556198,12949,mse,0.5152242915031625,False,False
Traffic,AutonLab/MOMENT-1-large,pca,862,401,True,512,96,14557.40859556198,12949,mae,0.3636731545002972,False,False
Traffic,AutonLab/MOMENT-1-large,pca,862,401,True,512,96,14557.40859556198,12949,scaled_mse,0.5214290838689168,False,False
Traffic,AutonLab/MOMENT-1-large,pca,862,401,True,512,96,14557.40859556198,12949,scaled_mae,0.364831571594975,False,False
ETTh1,AutonLab/MOMENT-1-large,simpleAE,7,3,True,512,96,34516.487085580826,10287,mse,0.9078693431261712,False,False
ETTh1,AutonLab/MOMENT-1-large,simpleAE,7,3,True,512,96,34516.487085580826,10287,mae,0.6575640214047569,False,False
ETTh1,AutonLab/MOMENT-1-large,simpleAE,7,3,True,512,96,34516.487085580826,10287,scaled_mse,0.9067215186465024,False,False
ETTh1,AutonLab/MOMENT-1-large,simpleAE,7,3,True,512,96,34516.487085580826,10287,scaled_mae,0.659022378654065,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,119,False,512,96,2687.897629261017,26769,mse,0.8683128265458393,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,119,False,512,96,2687.897629261017,26769,mae,0.7694086373405261,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,119,False,512,96,2687.897629261017,26769,scaled_mse,0.8738387936069144,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,119,False,512,96,2687.897629261017,26769,scaled_mae,0.7718133439354927,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,80,True,512,96,3978.708805799484,25849,mse,0.2176764743462904,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,80,True,512,96,3978.708805799484,25849,mae,0.335802695385583,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,80,True,512,96,3978.708805799484,25849,scaled_mse,0.2200404325738476,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,80,True,512,96,3978.708805799484,25849,scaled_mae,0.3373668157259911,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,120,False,512,96,3691.34444475174,26769,mse,0.8766435371450726,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,120,False,512,96,3691.34444475174,26769,mae,0.7738538143793281,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,120,False,512,96,3691.34444475174,26769,scaled_mse,0.8821889345764707,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,120,False,512,96,3691.34444475174,26769,scaled_mae,0.7762620946948133,False,False
Traffic,AutonLab/MOMENT-1-large,pca,862,601,False,512,96,8441.282591581345,29756,mse,1.4031492460558104,False,False
Traffic,AutonLab/MOMENT-1-large,pca,862,601,False,512,96,8441.282591581345,29756,mae,0.8028230713222668,False,False
Traffic,AutonLab/MOMENT-1-large,pca,862,601,False,512,96,8441.282591581345,29756,scaled_mse,1.41594719322501,False,False
Traffic,AutonLab/MOMENT-1-large,pca,862,601,False,512,96,8441.282591581345,29756,scaled_mae,0.8050746158682183,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,81,True,512,96,4214.8548884391785,25849,mse,0.2129925043803415,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,81,True,512,96,4214.8548884391785,25849,mae,0.33071359127962,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,81,True,512,96,4214.8548884391785,25849,scaled_mse,0.2153364615630207,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,81,True,512,96,4214.8548884391785,25849,scaled_mae,0.3322711066003139,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,121,False,512,96,3292.458487510681,26769,mse,0.8786588539005259,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,121,False,512,96,3292.458487510681,26769,mae,0.7746096413148921,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,121,False,512,96,3292.458487510681,26769,scaled_mse,0.8841830958151081,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,121,False,512,96,3292.458487510681,26769,scaled_mae,0.7770115261149259,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,122,False,512,96,2622.050656318665,26769,mse,0.8737558524401614,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,122,False,512,96,2622.050656318665,26769,mae,0.7725778016607096,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,122,False,512,96,2622.050656318665,26769,scaled_mse,0.8792780645834466,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,122,False,512,96,2622.050656318665,26769,scaled_mae,0.7749798735641155,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,82,True,512,96,4663.662968158722,25849,mse,0.2142142582648154,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,82,True,512,96,4663.662968158722,25849,mae,0.3328121127971826,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,82,True,512,96,4663.662968158722,25849,scaled_mse,0.216565185519176,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,82,True,512,96,4663.662968158722,25849,scaled_mae,0.3343745274983249,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,123,False,512,96,2766.716782808304,26769,mse,0.8737673672847104,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,123,False,512,96,2766.716782808304,26769,mae,0.7725269414258743,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,123,False,512,96,2766.716782808304,26769,scaled_mse,0.8792975230361337,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,123,False,512,96,2766.716782808304,26769,scaled_mae,0.774930428885818,False,False
Traffic,AutonLab/MOMENT-1-large,pca,862,651,False,512,96,9801.424736976624,29756,mse,1.400881909636808,False,False
Traffic,AutonLab/MOMENT-1-large,pca,862,651,False,512,96,9801.424736976624,29756,mae,0.8020244785199245,False,False
Traffic,AutonLab/MOMENT-1-large,pca,862,651,False,512,96,9801.424736976624,29756,scaled_mse,1.413656768082395,False,False
Traffic,AutonLab/MOMENT-1-large,pca,862,651,False,512,96,9801.424736976624,29756,scaled_mae,0.804275356124117,False,False
Traffic,AutonLab/MOMENT-1-large,pca,862,451,True,512,96,16002.014441728592,12949,mse,0.4923618663689042,False,False
Traffic,AutonLab/MOMENT-1-large,pca,862,451,True,512,96,16002.014441728592,12949,mae,0.3566262806019571,False,False
Traffic,AutonLab/MOMENT-1-large,pca,862,451,True,512,96,16002.014441728592,12949,scaled_mse,0.4983745868720618,False,False
Traffic,AutonLab/MOMENT-1-large,pca,862,451,True,512,96,16002.014441728592,12949,scaled_mae,0.3577641756335666,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,124,False,512,96,3164.482485771179,26769,mse,0.8706098438335986,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,124,False,512,96,3164.482485771179,26769,mae,0.7712245100934021,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,124,False,512,96,3164.482485771179,26769,scaled_mse,0.8761305887375869,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,124,False,512,96,3164.482485771179,26769,scaled_mae,0.7736221280056778,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,83,True,512,96,5274.978339672089,25849,mse,0.2151429187609249,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,83,True,512,96,5274.978339672089,25849,mae,0.3331657117132983,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,83,True,512,96,5274.978339672089,25849,scaled_mse,0.2174935413883157,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,83,True,512,96,5274.978339672089,25849,scaled_mae,0.3347240206579893,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,125,False,512,96,2894.334070920944,26769,mse,0.8711671683644804,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,125,False,512,96,2894.334070920944,26769,mae,0.7709914285754338,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,125,False,512,96,2894.334070920944,26769,scaled_mse,0.8766661528138538,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,125,False,512,96,2894.334070920944,26769,scaled_mae,0.7733923452888878,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,84,True,512,96,4606.200803756714,25849,mse,0.210287368170037,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,84,True,512,96,4606.200803756714,25849,mae,0.3294056706870272,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,84,True,512,96,4606.200803756714,25849,scaled_mse,0.212590182985661,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,84,True,512,96,4606.200803756714,25849,scaled_mae,0.3309438023540931,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,126,False,512,96,2804.470932483673,26769,mse,0.8731347112682959,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,126,False,512,96,2804.470932483673,26769,mae,0.7724463619015394,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,126,False,512,96,2804.470932483673,26769,scaled_mse,0.8786202874899505,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,126,False,512,96,2804.470932483673,26769,scaled_mae,0.7748396335647797,False,False
Traffic,AutonLab/MOMENT-1-large,pca,862,701,False,512,96,9344.92145705223,29756,mse,1.398156801465745,False,False
Traffic,AutonLab/MOMENT-1-large,pca,862,701,False,512,96,9344.92145705223,29756,mae,0.8011390997364004,False,False
Traffic,AutonLab/MOMENT-1-large,pca,862,701,False,512,96,9344.92145705223,29756,scaled_mse,1.410909201749039,False,False
Traffic,AutonLab/MOMENT-1-large,pca,862,701,False,512,96,9344.92145705223,29756,scaled_mae,0.803396510297191,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,127,False,512,96,3572.390787601471,26769,mse,0.8747251856185797,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,127,False,512,96,3572.390787601471,26769,mae,0.7729706183462134,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,127,False,512,96,3572.390787601471,26769,scaled_mse,0.8802413699173622,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,127,False,512,96,3572.390787601471,26769,scaled_mae,0.7753691591102877,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,85,True,512,96,4838.757643222809,25849,mse,0.2128663329422128,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,85,True,512,96,4838.757643222809,25849,mae,0.3318821264979696,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,85,True,512,96,4838.757643222809,25849,scaled_mse,0.2151711721078084,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,85,True,512,96,4838.757643222809,25849,scaled_mae,0.3334234701369889,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,128,False,512,96,3358.335478067398,26769,mse,0.8746410211057419,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,128,False,512,96,3358.335478067398,26769,mae,0.7729279632251785,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,128,False,512,96,3358.335478067398,26769,scaled_mse,0.8801630769803941,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,128,False,512,96,3358.335478067398,26769,scaled_mae,0.7753279185520894,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,86,True,512,96,4283.212439537048,25849,mse,0.2112320239848843,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,86,True,512,96,4283.212439537048,25849,mae,0.330179742520076,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,86,True,512,96,4283.212439537048,25849,scaled_mse,0.2135249664665376,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,86,True,512,96,4283.212439537048,25849,scaled_mae,0.3317170112883199,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,129,False,512,96,2762.409628868103,26769,mse,0.8692471412960349,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,129,False,512,96,2762.409628868103,26769,mae,0.769987975633085,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,129,False,512,96,2762.409628868103,26769,scaled_mse,0.8747296060895068,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,129,False,512,96,2762.409628868103,26769,scaled_mae,0.7723857140186245,False,False
Traffic,AutonLab/MOMENT-1-large,pca,862,501,True,512,96,16609.076437950134,12949,mse,0.4817554951998236,False,False
Traffic,AutonLab/MOMENT-1-large,pca,862,501,True,512,96,16609.076437950134,12949,mae,0.3568774535708521,False,False
Traffic,AutonLab/MOMENT-1-large,pca,862,501,True,512,96,16609.076437950134,12949,scaled_mse,0.4874818633459939,False,False
Traffic,AutonLab/MOMENT-1-large,pca,862,501,True,512,96,16609.076437950134,12949,scaled_mae,0.3580038831799652,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,130,False,512,96,2767.183536529541,26769,mse,0.8698541114006602,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,130,False,512,96,2767.183536529541,26769,mae,0.7706239718777927,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,130,False,512,96,2767.183536529541,26769,scaled_mse,0.8753442054568912,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,130,False,512,96,2767.183536529541,26769,scaled_mae,0.7730169561440161,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,87,True,512,96,4638.470501661301,25849,mse,0.2116213556122261,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,87,True,512,96,4638.470501661301,25849,mae,0.3298879098697037,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,87,True,512,96,4638.470501661301,25849,scaled_mse,0.2139152823472671,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,87,True,512,96,4638.470501661301,25849,scaled_mae,0.3314209720775213,False,False
Traffic,AutonLab/MOMENT-1-large,pca,862,751,False,512,96,11596.04874062538,29756,mse,1.395794577185821,False,False
Traffic,AutonLab/MOMENT-1-large,pca,862,751,False,512,96,11596.04874062538,29756,mae,0.8003596959834434,False,False
Traffic,AutonLab/MOMENT-1-large,pca,862,751,False,512,96,11596.04874062538,29756,scaled_mse,1.4085677025893646,False,False
Traffic,AutonLab/MOMENT-1-large,pca,862,751,False,512,96,11596.04874062538,29756,scaled_mae,0.8026255107061899,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,131,False,512,96,3114.1021316051483,26769,mse,0.8785002658045526,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,131,False,512,96,3114.1021316051483,26769,mae,0.7745388503180026,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,131,False,512,96,3114.1021316051483,26769,scaled_mse,0.884006318276534,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,131,False,512,96,3114.1021316051483,26769,scaled_mae,0.7769371287105195,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,88,True,512,96,4376.491696596146,25849,mse,0.2125918308845473,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,88,True,512,96,4376.491696596146,25849,mae,0.3312163605145215,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,88,True,512,96,4376.491696596146,25849,scaled_mse,0.2148701917177521,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,88,True,512,96,4376.491696596146,25849,scaled_mae,0.3327399395173265,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,132,False,512,96,3148.0206668376923,26769,mse,0.8700380244276296,False,False
Electricity,AutonLab/MOMENT-1-large,pca,321,132,False,512,96,3148.0206668376923,26769,mae,0.7702274445301145,False,False
